user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy
What two radio stations in Denver carried Super Bowl 50?,"[""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title. The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California. "", 'CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. ', 'As KOA and WBT are both clear-channel stations, the local broadcasts will be audible over much of the western United States after sunset (for Denver) and the eastern United States throughout the game (for Carolina). In accordance with contractual rules, the rest of the stations in the Broncos and Panthers radio networks will either carry the Westwood One feed or not carry the game at all.', 'The flagship stations of each station in the markets of each team will carry their local play-by-play calls. In Denver, KOA (850 AM) and KRFX (103.5 FM) will carry the game, with Dave Logan on play-by-play and Ed McCaffrey on color commentary. In North Carolina, WBT (1110 AM) will carry the game, with Mick Mixon on play-by-play and Eugene Robinson and Jim Szoke on color commentary. WBT will also simulcast the game on its sister station WBT-FM (99.3 FM), which is based in Chester, South Carolina. ', ""Super Bowl 50 featured numerous records from individuals and teams. Denver won despite being massively outgained in total yards (315 to 194) and first downs (21 to 11). Their 194 yards and 11 first downs were both the lowest totals ever by a Super Bowl winning team. The previous record was 244 yards by the Baltimore Ravens in Super Bowl XXXV. Only seven other teams had ever gained less than 200 yards in a Super Bowl, and all of them had lost. The Broncos' seven sacks tied a Super Bowl record set by the Chicago Bears in Super Bowl XX. Kony Ealy tied a Super Bowl record with three sacks. Jordan Norwood's 61-yard punt return set a new record, surpassing the old record of 45 yards set by John Taylor in Super Bowl XXIII. Denver was just 1-of-14 on third down, while Carolina was barely better at 3-of-15. ""]",KOA (850 AM) and KRFX (103.5 FM),KOA (850 AM) and KRFX (103.5 FM),1.0,0.5627537981674128
Of what group in the periodic table is oxygen a member?,"[""Oxygen is a chemical element with symbol O and atomic number 8. It is a member of the chalcogen group on the periodic table and is a highly reactive nonmetal and oxidizing agent that readily forms compounds (notably oxides) with most elements. By mass, oxygen is the third-most abundant element in the universe, after hydrogen and helium. At standard temperature and pressure, two atoms of the element bind to form dioxygen, a colorless and odorless diatomic gas with the formula O\n2. Diatomic oxygen gas constitutes 20.8% of the Earth's atmosphere. "", ""The common allotrope of elemental oxygen on Earth is called dioxygen, O\n2. It is the form that is a major part of the Earth's atmosphere (see Occurrence). O2 has a bond length of 121 pm and a bond energy of 498 kJ·mol−1, which is smaller than the energy of other double bonds or pairs of single bonds in the biosphere and responsible for the exothermic reaction of O2 with any organic molecule. Due to its energy content, O2 is used by complex forms of life, such as animals, in cellular respiration (see Biological role). "", 'The metastable molecule tetraoxygen (O\n4) was discovered in 2001, and was assumed to exist in one of the six phases of solid oxygen. It was proven in 2006 that this phase, created by pressurizing O\n2 to 20 GPa, is in fact a rhombohedral O\n8 cluster. This cluster has the potential to be a much more powerful oxidizer than either O\n2 or O\n3 and may therefore be used in rocket fuel. A metallic phase was discovered in 1990 when solid oxygen is subjected to a pressure of above 96 GPa and it was shown in 1998 that at very low temperatures, this phase becomes superconducting.', 'Other important organic compounds that contain oxygen are: glycerol, formaldehyde, glutaraldehyde, citric acid, acetic anhydride, and acetamide. Epoxides are ethers in which the oxygen atom is part of a ring of three atoms.', 'Among the most important classes of organic compounds that contain oxygen are (where ""R"" is an organic group): alcohols (R-OH); ethers (R-O-R); ketones (R-CO-R); aldehydes (R-CO-H); carboxylic acids (R-COOH); esters (R-COO-R); acid anhydrides (R-CO-O-CO-R); and amides (R-C(O)-NR\n2). There are many important organic solvents that contain oxygen, including: acetone, methanol, ethanol, isopropanol, furan, THF, diethyl ether, dioxane, ethyl acetate, DMF, DMSO, acetic acid, and formic acid. Acetone ((CH\n3)\n2CO) and phenol (C\n6H\n5OH) are used as feeder materials in the synthesis of many different substances. ']",Chalcogen group,chalcogen,1.0,0.566064768390386
What was the name of the Norman castle?,"[""The Normans left their legacy in many castles, such as William Iron Arm's citadel at Squillace, and cathedrals, such as Roger II's Cappella Palatina chapel at Palermo, which dot the landscape and give a wholly distinct architectural flavor to accompany its unique history."", 'The Normans are noted both for their culture, such as their unique Romanesque architecture and musical traditions, and for their significant military accomplishments and innovations. Norman adventurers founded the Kingdom of Sicily under Roger II after conquering southern Italy on the Saracens and Byzantines, and an expedition on behalf of their duke, William the Conqueror, led to the Norman conquest of England at the Battle of Hastings in 1066. Norman cultural and military influence spread from these new European centres to the Crusader states of the Near East, where their prince Bohemond I founded the Principality of Antioch in the Levant, to Scotland and Wales in Great Britain, to Ireland, and to the coasts of north Africa and the Canary Islands.', 'Norman architecture typically stands out as a new stage in the architectural history of the regions they subdued. They spread a unique Romanesque idiom to England and Italy, and the encastellation of these regions with keeps in their north French style fundamentally altered the military landscape. ', 'The Normans (Norman: Nourmands; French: Normands; Latin: Normanni) were the people who in the 10th and 11th centuries gave their name to Normandy, a region in France. They were descended from Norse (""Norman"" comes from ""Norseman"") raiders and pirates from Denmark, Iceland and Norway who, under their leader Rollo, agreed to swear fealty to King Charles III of West Francia. Through generations of assimilation and mixing with the native Frankish and Roman-Gaulish populations, their descendants would gradually merge with the Carolingian-based cultures of West Francia. ', 'In England, the period of Norman architecture immediately succeeds that of the Anglo-Saxon and precedes the Early Gothic. In southern Italy, the Normans incorporated elements of Islamic, Lombard, and Byzantine building techniques into their own, initiating a unique style known as Norman-Arab architecture within the Kingdom of Sicily.']",William Iron Arm's citadel at Squillace,Afranji,1.0,0.5944723058311988
What kind of cell did cynaobacteria enter long ago?,"[""Somewhere around a billion years ago, a free-living cyanobacterium entered an early eukaryotic cell, either as food or as an internal parasite, but managed to escape the phagocytic vacuole it was contained in. The two innermost lipid-bilayer membranes that surround all chloroplasts correspond to the outer and inner membranes of the ancestral cyanobacterium's gram negative cell wall, and not the phagosomal membrane from the host, which was probably lost. The new cellular resident quickly became an advantage, providing food for the eukaryotic host, which allowed it to live within it. "", 'Phagocytosis evolved as a means of acquiring nutrients, but this role was extended in phagocytes to include engulfment of pathogens as a defense mechanism. Phagocytosis probably represents the oldest form of host defense, as phagocytes have been identified in both vertebrate and invertebrate animals.', 'Over time, the cyanobacterium was assimilated, and many of its genes were lost or transferred to the nucleus of the host. Some of its proteins were then synthesized in the cytoplasm of the host cell, and imported back into the chloroplast (formerly the cyanobacterium).', 'Cyanobacteria are considered the ancestors of chloroplasts. They are sometimes called blue-green algae even though they are prokaryotes. They are a diverse phylum of bacteria capable of carrying out photosynthesis, and are gram-negative, meaning that they have two cell membranes. Cyanobacteria also contain a peptidoglycan cell wall, which is thicker than in other gram-negative bacteria, and which is located between their two cell membranes. Like chloroplasts, they have thylakoids within. ', 'While most chloroplasts originate from that first set of endosymbiotic events, Paulinella chromatophora is an exception that acquired a photosynthetic cyanobacterial endosymbiont more recently. It is not clear whether that symbiont is closely related to the ancestral chloroplast of other eukaryotes. Being in the early stages of endosymbiosis, Paulinella chromatophora can offer some insights into how chloroplasts evolved. Paulinella cells contain one or two sausage shaped blue-green photosynthesizing structures called chromatophores, descended from the cyanobacterium Synechococcus. Chromatophores cannot survive outside their host. Chromatophore DNA is about a million base pairs long, containing around 850 protein encoding genes—far less than the three million base pair Synechococcus genome, but much larger than the approximately 150,000 base pair genome of the more assimilated chloroplast. Chromatophores have transferred much less of their DNA to the nucleus of their host. ']",A eukaryotic cell,eukaryotic,1.0,0.6210701509561649
What occurs when traveling across a surface at a constant velocity with regard to friction?,"['A simple case of dynamic equilibrium occurs in constant velocity motion across a surface with kinetic friction. In such a situation, a force is applied in the direction of motion while the kinetic friction force exactly opposes the applied force. ', 'This results in zero net force, but since the object started with a non-zero velocity, it continues to move with a non-zero velocity. Aristotle misinterpreted this motion as being caused by the applied force. However, when kinetic friction is taken into consideration it is clear that there is no net force causing constant velocity motion.', 'Pushing against an object on a frictional surface can result in a situation where the object does not move because the applied force is opposed by static friction, generated between the object and the table surface. For a situation with no movement, the static friction force exactly balances the applied force resulting in no acceleration. ', 'The static friction increases or decreases in response to the applied force up to an upper limit determined by the characteristics of the contact between the surface and the object.', 'For example, friction is caused by the gradients of numerous electrostatic potentials between the atoms, but manifests as a force model that is independent of any macroscale position vector. Nonconservative forces other than friction include other contact forces, tension, compression, and drag. However, for any sufficiently detailed description, all these forces are the results of conservative ones since each of these macroscopic forces are the net results of the gradients of microscopic potentials.']","When traveling across a surface at a constant velocity, the kinetic friction force exactly opposes the applied force, resulting in zero net force. However, since the object started with a non-zero velocity, it continues to move with a non-zero velocity.",dynamic equilibrium,1.0,0.9011664337546161
When was a study published confirming the 2001 IPCC projections?,"[""On 1 February 2007, the eve of the publication of IPCC's major report on climate, a study was published suggesting that temperatures and sea levels have been rising at or above the maximum rates proposed during the last IPCC report in 2001. The study compared IPCC 2001 projections on temperature and sea level change with observations. "", 'Another example of scientific research which suggests that previous estimates by the IPCC, far from overstating dangers and risks, have actually understated them is a study on projected rises in sea levels. When the researchers\' analysis was ""applied to the possible scenarios outlined by the Intergovernmental Panel on Climate Change (IPCC), the researchers found that in 2100 sea levels would be 0.5–1.4 m [50–140 cm] above 1990 levels. These values are much greater than the 9–88 cm as projected by the IPCC itself in its Third Assessment Report, published in 2001"". ', 'This projection was not included in the final summary for policymakers. The IPCC has since acknowledged that the date is incorrect, while reaffirming that the conclusion in the final summary was robust. ', ""Over the six years studied, the actual temperature rise was near the top end of the range given by IPCC's 2001 projection, and the actual sea level rise was above the top of the range of the IPCC projection."", ""Since the IPCC does not carry out its own research, it operates on the basis of scientific papers and independently documented results from other scientific bodies, and its schedule for producing reports requires a deadline for submissions prior to the report's final release. In principle, this means that any significant new evidence or events that change our understanding of climate science between this deadline and publication of an IPCC report cannot be included. In an area of science where our scientific understanding is rapidly changing, this has been raised as a serious shortcoming in a body which is widely regarded as the ultimate authority on the science. However, there has generally been a steady evolution of key findings and levels of scientific confidence from one assessment report to the next.""]",The context does not provide a specific date for when a study was published confirming the 2001 IPCC projections.,1 February 2007,1.0,0.0
Of what was the Diet of Worms an assembly? ,"['The enforcement of the ban on the 95 Theses fell to the secular authorities. On 18 April 1521, Luther appeared as ordered before the Diet of Worms. This was a general assembly of the estates of the Holy Roman Empire that took place in Worms, a town on the Rhine. It was conducted from 28 January to 25 May 1521, with Emperor Charles V presiding. ', ""In October 1529, Philip I, Landgrave of Hesse, convoked an assembly of German and Swiss theologians at the Marburg Colloquy, to establish doctrinal unity in the emerging Protestant states. Agreement was achieved on fourteen points out of fifteen, the exception being the nature of the Eucharist – the sacrament of the Lord's Supper—an issue crucial to Luther."", 'Over the next five days, private conferences were held to determine Luther\'s fate. The Emperor presented the final draft of the Edict of Worms on 25 May 1521, declaring Luther an outlaw, banning his literature, and requiring his arrest: ""We want him to be apprehended and punished as a notorious heretic."" It also made it a crime for anyone in Germany to give Luther food or shelter. ', 'Kilbrandon published his report in 1973 recommending the establishment of a directly elected Scottish Assembly to legislate for the majority of domestic Scottish affairs.', 'Defense Secretary Robert Gates called for establishing something similar to the defunct U.S. Information Agency, which was charged with undermining the communist ideology during the Cold War.']",The Diet of Worms was an assembly of the estates of the Holy Roman Empire.,estates of the Holy Roman Empire,1.0,0.8630474241001144
What is the church's theological orientation?,"['Today, the UMC is generally considered one of the more moderate and tolerant denominations with respect to race, gender, and ideology, though the denomination itself actually includes a very wide spectrum of attitudes. Comparatively, the UMC stands to the right of liberal and progressive Protestant groups such as the United Church of Christ and the Episcopal Church on certain issues (especially regarding sexuality), but to the left of historically conservative evangelical traditions such as the Southern Baptists and Pentecostalism, in regard to theological matters such as social justice and Biblical interpretation. However, it should be noted that the UMC is made up of a broad diversity of thought, and so there are many clergy and laity within the UMC that hold differing viewpoints on such theological matters.', 'Wesleyan theology stands at a unique cross-roads between evangelical and sacramental, between liturgical and charismatic, and between Anglo-Catholic and Reformed theology and practice. It has been characterized as Arminian theology with an emphasis on the work of the Holy Spirit to bring holiness into the life of the participating believer. The United Methodist Church believes in prima scriptura, seeing the Holy Bible as the primary authority in the Church and using sacred tradition, reason, and experience to interpret it, with the aid of the Holy Spirit (see Wesleyan Quadrilateral). Therefore, according to The Book of Discipline, United Methodist theology is at once ""catholic, evangelical, and reformed."" ', 'There are many forms of spiritual or religious teachers in Christianity, across all three major traditions - (Roman) Catholic, (Eastern) Orthodox Catholic, and Protestant/Non-Denominational, with a stronger tradition of spiritual formation in the more historic and authoritarian/hierarchical Christian traditions with a long tradition of ""discernment of spirits"", of vocations, and other aspects of spiritual life, especially the Roman and Orthodox Catholic Churches. These positions include: the honoured but informal position of starets or elder - a man (or, less often, woman), often a monastic, considered to be graced by God with certain gifts for the guidance of souls and the detection and correction of prelest (spiritual pride or deception) - who acts as a spiritual guide or father in the Orthodox Catholic tradition, especially Russian Orthodoxy (see Optina Monastery, which had a long line of said starets); the Priest or Confessor in Roman Catholicism, who is often a man in Holy Orders but may be a monastic or other person respected for his spiritual accomplishments or acumen (even the Pope of Rome has a Confessor, who is not always a bishop, and, due to the hierarchical structure of the Roman Church, can not be his equal in authority), which is often a semi-official to official position, as opposed to the unofficial positions of spiritual guides in the Orthodox Catholic and Protestant traditions; and the almost-exclusively informal arrangements (generally formal only in members who are under some form of church discipline) of mentorship (both of adults and children, in the latter case often a youth pastor) in the Protestant and Non-Denominational traditions, which boundaries can be blurred with the more typically Roman ""confessor"" position in some of the more historic and conservative Reformation Churches, such as some of the Lutheran and Anglican. ', 'The United Methodist Church is one tradition within the Christian Church. The United Methodist Church is active in ecumenical relations with other Christian groups and denominations. It is a member of the National Council of Churches, the World Council of Churches, Churches Uniting in Christ, and Christian Churches Together. ', ""The United Methodist Church understands itself to be part of the holy catholic (or universal) church and it recognizes the historic ecumenical creeds, the Apostle's Creed and the Nicene Creed; which are used frequently in services of worship. ""]","The United Methodist Church's theological orientation is described as ""catholic, evangelical, and reformed.""",Wesleyan,1.0,0.8306908064701203
What is an example of a steam-powered automobile?,"['Steam engines can be said to have been the moving force behind the Industrial Revolution and saw widespread commercial use driving machinery in factories, mills and mines; powering pumping stations; and propelling transport appliances such as railway locomotives, ships, steamboats and road vehicles. Their use in agriculture led to an increase in the land available for cultivation. ', 'Steam engines are external combustion engines, where the working fluid is separate from the combustion products. Non-combustion heat sources such as solar power, nuclear power or geothermal energy may be used. The ideal thermodynamic cycle used to analyze this process is called the Rankine cycle. In the cycle, water is heated and transforms into steam within a boiler operating at a high pressure. ', 'The first commercial steam-powered device was a water pump, developed in 1698 by Thomas Savery. It used condensing steam to create a vacuum which was used to raise water from below, then it used steam pressure to raise it higher. Small engines were effective though larger models were problematic. They proved only to have a limited lift height and were prone to boiler explosions. It received some use in mines, pumping stations and for supplying water wheels used to power textile machinery. An attractive feature of the Savery engine was its low cost. Bento de Moura Portugal introduced an ingenious improvement of Savery\'s construction ""to render it capable of working itself"", as described by John Smeaton in the Philosophical Transactions published in 1751. It continued to be manufactured until the late 18th century. ', 'Reciprocating piston type steam engines remained the dominant source of power until the early 20th century, when advances in the design of electric motors and internal combustion engines gradually resulted in the replacement of reciprocating (piston) steam engines in commercial usage, and the ascendancy of steam turbines in power generation. Considering that the great majority of worldwide electric generation is produced by turbine type steam engines, the ""steam age"" is continuing with energy levels far beyond those of the turn of the 19th century.', 'The engines could be sited anywhere that water and coal or wood fuel could be obtained. By 1883, engines that could provide 10,000 hp had become feasible. The stationary steam engine was a key component of the Industrial Revolution, allowing factories to locate where water power was unavailable. The atmospheric engines of Newcomen and Watt were large compared to the amount of power they produced, but high pressure steam engines were light enough to be applied to vehicles such as traction engines and the railway locomotives.']",Traction engines,Stanley Steamer,0.0,0.6409319573124487
"How much does a Probationer earn, initially?","['For the salary year beginning April 2008, unpromoted teachers in Scotland earned from £20,427 for a Probationer, up to £32,583 after 6 years teaching, but could then go on to earn up to £39,942 as they complete the modules to earn Chartered Teacher Status (requiring at least 6 years at up to two modules per year.) Promotion to Principal Teacher positions attracts a salary of between £34,566 and £44,616; Deputy Head, and Head teachers earn from £40,290 to £78,642. ', 'could earn over €90,000.', 'Salaries for primary teachers in Ireland depend mainly on seniority (i.e. holding the position of principal, deputy principal or assistant principal), experience and qualifications. Extra pay is also given for teaching through the Irish language, in a Gaeltacht area or on an island. The basic pay for a starting teacher is €27,814 p.a., rising incrementally to €53,423 for a teacher with 25 years service. A principal of a large school with many years experience and several qualifications (M.A., H.Dip., etc.) ', 'In 2010 a salary survey revealed the differences in remuneration between different roles, sectors and locations in the construction and built environment industry. ', 'In this perspective, wages and profits are determined by the marginal value added of each economic actor (worker, capitalist/business owner, landlord). Thus, in a market economy, inequality is a reflection of the productivity gap between highly-paid professions and lower-paid professions.']","£20,427","20,427",1.0,0.5936608983425041
What position does Brandon Marshall currently play? ,"[""The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovered three. Linebacker DeMarcus Ware was selected to play in the Pro Bowl for the ninth time in his career, ranking second on the team with 7½ sacks. Linebacker Brandon Marshall led the team in total tackles with 109, while Danny Trevathan ranked second with 102. Cornerbacks Aqib Talib (three interceptions) and Chris Harris, Jr. "", ""The Panthers defense gave up just 308 points, ranking sixth in the league, while also leading the NFL in interceptions with 24 and boasting four Pro Bowl selections. Pro Bowl defensive tackle Kawann Short led the team in sacks with 11, while also forcing three fumbles and recovering two. Fellow lineman Mario Addison added 6½ sacks. The Panthers line also featured veteran defensive end Jared Allen, a 5-time pro bowler who was the NFL's active career sack leader with 136, along with defensive end Kony Ealy, who had 5 sacks in just 9 starts. Behind them, two of the Panthers three starting linebackers were also selected to play in the Pro Bowl: Thomas Davis and Luke Kuechly. "", 'Westwood One will carry the game throughout North America, with Kevin Harlan as play-by-play announcer, Boomer Esiason and Dan Fouts as color analysts, and James Lofton and Mark Malone as sideline reporters. Jim Gray will anchor the pre-game and halftime coverage.', ""Other key receivers included veteran Jerricho Cotchery (39 receptions for 485 yards), rookie Devin Funchess (31 receptions for 473 yards and five touchdowns), and second-year receiver Corey Brown (31 receptions for 447 yards). The Panthers backfield featured Pro Bowl running back Jonathan Stewart, who led the team with 989 rushing yards and six touchdowns in 13 games, along with Pro Bowl fullback Mike Tolbert, who rushed for 256 yards and caught 18 passes for another 154 yards. Carolina's offensive line also featured two Pro Bowl selections: center Ryan Kalil and guard Trai Turner."", ""He was also the team's leading rusher with 45 yards on six carries. ""]",Linebacker,Linebacker,0.0,0.6717317366527019
How many members are on the Warsaw City Counil?,"['Legislative power in Warsaw is vested in a unicameral Warsaw City Council (Rada Miasta), which comprises 60 members. Council members are elected directly every four years. ', 'Its population is estimated at 1.740 million residents within a greater metropolitan area of 2.666 million residents, which makes Warsaw the 9th most-populous capital city in the European Union. The city limits cover 516.9 square kilometres (199.6 sq mi), while the metropolitan area covers 6,100.43 square kilometres (2,355.39 sq mi).', 'Warsaw, especially its city centre (Śródmieście), is home not only to many national institutions and government agencies, but also to many domestic and international companies. In 2006, 304,016 companies were registered in the city. ', 'In 1939, c. 1,300,000 people lived in Warsaw, but in 1945 – only 420,000. During the first years after the war, the population growth was c. ', 'Warsaw (Polish: Warszawa [varˈʂava] ( listen); see also other names) is the capital and largest city of Poland. It stands on the Vistula River in east-central Poland, roughly 260 kilometres (160 mi) from the Baltic Sea and 300 kilometres (190 mi) from the Carpathian Mountains. ']",60,60,1.0,0.3852603886199944
What is the term for the lack of obsevable free quarks?,"['With modern insights into quantum mechanics and technology that can accelerate particles close to the speed of light, particle physics has devised a Standard Model to describe forces between particles smaller than atoms. The Standard Model predicts that exchanged particles called gauge bosons are the fundamental means by which forces are emitted and absorbed. Only four main interactions are known: in order of decreasing strength, they are: strong, electromagnetic, weak, and gravitational.', 'The weak force is due to the exchange of the heavy W and Z bosons. Its most familiar effect is beta decay (of neutrons in atomic nuclei) and the associated radioactivity. The word ""weak"" derives from the fact that the field strength is some 1013 times less than that of the strong force. ', 'Still, it is stronger than gravity over short distances. A consistent electroweak theory has also been developed, which shows that electromagnetic forces and the weak force are indistinguishable at a temperatures in excess of approximately 1015 kelvins. Such temperatures have been probed in modern particle accelerators and show the conditions of the universe in the early moments of the Big Bang.', 'The strong force only acts directly upon elementary particles. However, a residual of the force is observed between hadrons (the best known example being the force that acts between nucleons in atomic nuclei) as the nuclear force. Here the strong force acts indirectly, transmitted as gluons, which form part of the virtual pi and rho mesons, which classically transmit the nuclear force (see this topic for more). The failure of many searches for free quarks has shown that the elementary particles affected are not directly observable. ', 'This means that in a closed system of particles, there are no internal forces that are unbalanced. That is, the action-reaction force shared between any two objects in a closed system will not cause the center of mass of the system to accelerate. The constituent objects only accelerate with respect to each other, the system itself remains unaccelerated. Alternatively, if an external force acts on the system, then the center of mass will experience an acceleration proportional to the magnitude of the external force divided by the mass of the system.']","The term for the lack of observable free quarks is ""color confinement.""",color confinement,0.0,0.9922894735930999
The Church supports those persons who conscientiously oppose what?,"['The United Methodist Church opposes conscription as incompatible with the teaching of Scripture. Therefore, the Church supports and extends its ministry to those persons who conscientiously oppose all war, or any particular war, and who therefore refuse to serve in the armed forces or to cooperate with systems of military conscription. ', 'However, the United Methodist Church also supports and extends its ministry to those persons who conscientiously choose to serve in the armed forces or to accept alternative service. The church also states that ""as Christians they are aware that neither the way of military action, nor the way of inaction is always righteous before God.""', 'The Catholic Church in France and many of its members opposed the Huguenots. Some Huguenot preachers and congregants were attacked as they attempted to meet for worship. ', 'The United Methodist Church upholds the sanctity of human life both of the child and the mother. As a result, the church is ""reluctant to affirm abortion as an acceptable practice,"" and condemns the use of late-term or partial birth abortion except as a medical necessity. ', 'Historically, the Methodist Church has supported the temperance movement. John Wesley warned against the dangers of drinking in his famous sermon, ""The Use of Money,"" and in his letter to an alcoholic. At one time, Methodist ministers had to take a pledge not to drink and encouraged their congregations to do the same. ']","The Church supports those persons who conscientiously oppose all war, or any particular war, and who therefore refuse to serve in the armed forces or to cooperate with systems of military conscription.",all war,1.0,0.7574630256180477
What does UMC stand for?,"[""The United Methodist Church (UMC) is a mainline Protestant Methodist denomination. In the 19th century its main predecessor was a leader in Evangelicalism. Founded in 1968 by the union of the Methodist Church (USA) and the Evangelical United Brethren Church, the UMC traces its roots back to the revival movement of John and Charles Wesley in England as well as the Great Awakening in the United States. As such, the church's theological orientation is decidedly Wesleyan. "", ""The UMC is also a member of the Wesleyan Holiness Consortium, which seeks to reconceive and promote Biblical holiness in today's Church. "", 'The United Methodist Church is the largest denomination within the wider Methodist movement, which has approximately 80 million adherents across the world. In the United States, the UMC ranks as the largest mainline Protestant denomination, the largest Protestant church after the Southern Baptist Convention, and the third largest Christian denomination. As of 2014, worldwide membership was about 12 million: 7.2 million in the United States, and 4.4 million in Africa, Asia and Europe. ', 'Like many other mainline Protestant denominations in the United States, the United Methodist Church has experienced significant membership losses in recent decades. At the time of its formation, the UMC had about 11 million members in nearly 42,000 congregations. In 1975, membership dropped below 10 million for the first time. In 2005, there were about 8 million members in over 34,000 congregations. Membership is concentrated primarily in the Midwest and in the South. ', 'Today, the UMC is generally considered one of the more moderate and tolerant denominations with respect to race, gender, and ideology, though the denomination itself actually includes a very wide spectrum of attitudes. Comparatively, the UMC stands to the right of liberal and progressive Protestant groups such as the United Church of Christ and the Episcopal Church on certain issues (especially regarding sexuality), but to the left of historically conservative evangelical traditions such as the Southern Baptists and Pentecostalism, in regard to theological matters such as social justice and Biblical interpretation. However, it should be noted that the UMC is made up of a broad diversity of thought, and so there are many clergy and laity within the UMC that hold differing viewpoints on such theological matters.']",United Methodist Church,United Methodist Church,1.0,0.6137797834074404
Which team had the best regular season in their history?,"['Despite waiving longtime running back DeAngelo Williams and losing top wide receiver Kelvin Benjamin to a torn ACL in the preseason, the Carolina Panthers had their best regular season in franchise history, becoming the seventh team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978. Carolina started the season 14–0, not only setting franchise records for the best start and the longest single-season winning streak, but also posting the best start to a season by an NFC team in NFL history, breaking the 13–0 record previously shared with the 2009 New Orleans Saints and the 2011 Green Bay Packers. With their NFC-best 15–1 regular season record, the Panthers clinched home-field advantage throughout the NFC playoffs for the first time in franchise history. ', 'For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. ', 'The Panthers finished the regular season with a 15–1 record, and quarterback Cam Newton was named the NFL Most Valuable Player (MVP). They defeated the Arizona Cardinals 49–15 in the NFC Championship Game and advanced to their second Super Bowl appearance since the franchise was founded in 1995. ', ""The Eagles are the most successful team in the history of the British Basketball League (BBL). The city's speedway team Newcastle Diamonds are based at Brough Park in Byker, a venue that is also home to greyhound racing. Newcastle also hosts the start of the annual Great North Run, the world's largest half-marathon in which participants race over the Tyne Bridge into Gateshead and then towards the finish line 13.1 miles (21.1 km) away on the coast at South Shields. Another famous athletic event is the 5.9-mile (9.5 km) Blaydon Race (a road race from Newcastle to Blaydon), which has taken place on 9 June annually since 1981, to commemorate the celebrated Blaydon Races horse racing."", 'The Broncos finished the regular season with a 12–4 record, and denied the New England Patriots a chance to defend their title from Super Bowl XLIX by defeating them 20–18 in the AFC Championship Game. They joined the Patriots, Dallas Cowboys, and Pittsburgh Steelers as one of four teams that have made eight appearances in the Super Bowl.']",The Carolina Panthers had the best regular season in their history.,Carolina Panthers,1.0,0.9999999999997476
"Besides the arguments with Rome and his own fellow reformers, what scandal  contributed to Luther's failing health?","['The years of struggle with Rome, the antagonisms with and among his fellow reformers, and the scandal which ensued from the bigamy of the Philip of Hesse incident, in which Luther had played a leading role, all may have contributed. In 1536, he began to suffer from kidney and bladder stones, and arthritis, and an ear infection ruptured an ear drum. In December 1544, he began to feel the effects of angina.', 'Some scholars, such as Mark U. Edwards in his book Luther\'s Last Battles: Politics and Polemics 1531–46 (1983), suggest that since Luther\'s increasingly antisemitic views developed during the years his health deteriorated, it is possible they were at least partly the product of a declining state of mind. Edwards also comments that Luther often deliberately used ""vulgarity and violence"" for effect, both in his writings condemning the Jews and in diatribes against ""Turks"" (Muslims) and Catholics.', 'On 31 October 1517, Luther wrote to his bishop, Albert of Mainz, protesting the sale of indulgences. He enclosed in his letter a copy of his ""Disputation of Martin Luther on the Power and Efficacy of Indulgences"", which came to be known as The Ninety-Five Theses. Hans Hillerbrand writes that Luther had no intention of confronting the church, but saw his disputation as a scholarly objection to church practices, and the tone of the writing is accordingly ""searching, rather than doctrinaire."" Hillerbrand writes that there is nevertheless an undercurrent of challenge in several of the theses, particularly in Thesis 86, which asks: ""Why does the pope, whose wealth today is greater than the wealth of the richest Crassus, build the basilica of St. ', 'Luther justified his opposition to the rebels on three grounds. First, in choosing violence over lawful submission to the secular government, they were ignoring Christ\'s counsel to ""Render unto Caesar the things that are Caesar\'s""; St. ', 'In his 2010 book Bonhoeffer: Pastor, Martyr, Prophet, Spy, Christian author Eric Metaxas claimed that Luther\'s attitude towards Jews ""unraveled along with his health.""']",The scandal that contributed to Luther's failing health was the bigamy of Philip of Hesse incident.,bigamy of the Philip of Hesse,1.0,0.8861353855525532
